color,species,total_length_(cm),total_weight_(g),defect,image
Medium,Loligo,9.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/b221c496-511f-4225-af5e-86eb4b82ed9f.jpg
Medium,Loligo,10.0,38.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/6c63ceb4-8b76-4089-bac4-ffc1b9f14f31.jpg
Medium,Loligo,12.0,64.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/4d99287f-37de-49bf-8d5b-e21a1b76decb.jpg
Medium,Loligo,11.0,32.0,"[""Skinless"",""Headless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/fb80a62a-8ed0-4ba5-92bf-0e0573f190b5.jpg
Medium,Loligo,10.0,40.0,"[""Skinless"",""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/209d3168-9cbd-4893-acff-654ce5a44198.jpg
Medium,Loligo,12.0,50.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/c68dcb72-c788-4f83-942a-68aa50103624.jpg
Medium,Loligo,12.0,72.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/675ea90d-a815-4734-a9f6-cd80c22255c4.jpg
Medium,Loligo,10.0,36.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/fc475855-7450-46bb-a68e-eff05370c06e.jpg
Medium,Loligo,10.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/9fc74f61-f025-46bc-99a0-b0b41740f25c.jpg
Medium,Loligo,12.0,60.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/b3fb46d2-dd3a-4df5-9fad-5e8e1eb0f05a.jpg
Medium,Loligo,10.0,32.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/07cb04b0-c821-44eb-a5b5-089ad32d977b.jpg
Medium,Loligo,10.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/882b2937-1b41-45bb-8fd6-264be97d655f.jpg
Medium,Loligo,10.0,38.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/ddb0cb95-fbc7-43f8-a2c4-554774bbc6e0.jpg
Medium,Loligo,9.0,32.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/83485d12-4af2-4620-8252-42ec6d4973ea.jpg
Medium,Loligo,14.0,82.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/1adf39f4-9319-4882-ba14-116114af68f3.jpg
Medium,Loligo,9.0,24.0,"[""Skinless"",""Headless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/4c4e5915-f76a-4eed-b118-82aa5bfa7f66.jpg
Medium,Loligo,15.0,92.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/4ddc354e-602a-446b-a660-b023bcfd9373.jpg
Medium,Loligo,12.0,54.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/9bd1eafc-5042-4949-b2db-120cf33b6ed6.jpg
Medium,Loligo,10.0,36.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/dbe8fba6-9591-4e98-8197-b63fd4700d32.jpg
Medium,Loligo,10.0,40.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/ec3946ce-a114-47d3-b131-e11d714b7c74.jpg
Medium,Loligo,8.0,26.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/99afa84d-1564-4620-8267-c3e9989db26a.jpg
Medium,Loligo,13.0,60.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/d086476f-2ccd-4e4b-aa88-0a26421dc4f1.jpg
Medium,Loligo,10.0,38.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/3b08ea36-7945-4f7f-9a96-e740d8554cc9.jpg
Medium,Loligo,10.0,34.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/fe742e67-220d-4768-9e57-18d3dcfe728e.jpg
Medium,Loligo,9.0,28.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/ef49dbe2-475c-487e-b974-af2ee6343b0a.jpg
Medium,Loligo,10.0,46.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/11fc6fa7-981d-43a7-8d56-b355b3f18e66.jpg
Medium,Loligo,9.0,32.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/7fad7c0a-9bf6-4e41-aa99-c44966972719.jpg
Medium,Loligo,11.0,54.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/74e7546d-d7da-4cbc-8464-4d0ad1704f47.jpg
Medium,Loligo,11.0,54.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/5e83b5d1-0845-403e-9c5a-fead66650e13.jpg
Medium,Loligo,21.0,70.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/8e238d28-643e-4ff7-b892-571f2be8444e.jpg
Medium,Loligo,12.0,56.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/dd17d899-b965-4752-94cd-4aefcb316976.jpg
Medium,Loligo,13.0,68.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/c1e7815c-677a-426d-bbf3-a4bfa23d39b3.jpg
Medium,Loligo,10.0,30.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/eaa54526-9ad7-4b39-be04-33dc3c8b94ea.jpg
Medium,Loligo,16.0,118.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/a3e8eedf-392f-4d86-a604-4a68c501f104.jpg
Medium,Loligo,12.0,44.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/cf60efbd-beb8-4f12-803a-658c064e7433.jpg
Medium,Loligo,11.0,58.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/9b56ebfd-f64b-408d-adeb-0258ad4f098d.jpg
Medium,Loligo,10.0,34.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/1bde8032-6d53-43b2-a427-af02eedc7ff5.jpg
Medium,Loligo,14.0,76.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/16d758cc-e8c0-40bd-ba62-7d7895959b87.jpg
Medium,Loligo,11.0,54.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/037980ae-b729-41d0-ba1b-261b0ff337d2.jpg
Medium,Loligo,13.0,64.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/e966da68-01e4-48a1-9215-ea108a4d147d.jpg
Medium,Loligo,14.0,74.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/4f4f5298-f46f-4e4d-89fd-d5f49f16c981.jpg
Medium,Loligo,13.0,62.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/9ed676ce-f1d7-4b38-9988-01c1cc952d11.jpg
Medium,Loligo,13.0,70.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/c95b0e9d-c0c9-4929-bd2e-796402968c7b.jpg
Medium,Loligo,10.0,36.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/13886323-a5e4-4fb0-8e9a-56e7afd1c4aa.jpg
Medium,Loligo,13.0,80.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/87522927-6fe1-4e8f-8015-a5fdb624bf1e.jpg
Medium,Loligo,10.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/4b384643-6b48-4f1d-aa48-f44915cf34a5.jpg
Medium,Loligo,11.0,58.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/ead92d72-9541-4604-97f9-0e50f2eacfd1.jpg
Medium,Loligo,11.0,46.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/ab47529a-d57a-4022-8068-170cf95f5155.jpg
Medium,Loligo,13.0,70.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/b74fa151-c507-46dc-9d9b-39714d153544.jpg
Medium,Loligo,14.0,70.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/80aa75f0-327a-4924-a556-b4ae59c40e29.jpg
Medium,Loligo,13.0,68.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/b6b7d16c-1867-4469-b3d8-1dae1947d6e6.jpg
Medium,Loligo,14.0,78.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/2bff6ccd-77a8-45ca-ba81-b7b6f2b99380.jpg
Medium,Loligo,11.0,52.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/046a1e7f-0720-44ad-b3ef-9a5623e7c6fc.jpg
Medium,Loligo,14.0,96.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/b217b742-8928-41ff-97c4-7dfead0b6326.jpg
Medium,Loligo,9.0,40.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/1aa298e6-bd3c-400d-9c67-71a63cca67af.jpg
Medium,Loligo,8.0,34.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/5c8e225c-41d3-4647-8abc-9517ecc450c9.jpg
Medium,Loligo,7.0,14.0,"[""Whole"",""Headless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/56af1ec6-7b10-46e8-b8a6-19bf657cc7c6.jpg
Medium,Loligo,11.0,46.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/71833827-b274-4e51-9243-02a63245d2e6.jpg
Medium,Loligo,13.0,62.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/c8f9eac0-0ed6-491b-b74c-7cd2ed4b9cae.jpg
Medium,Loligo,10.0,40.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/45f1c791-b9a7-48d5-822f-3fd9797b75e9.jpg
Medium,Loligo,9.0,32.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/1e29def3-ea18-48df-9bb8-faacc5445e36.jpg
Medium,Loligo,16.0,80.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/aa29256d-addd-47cd-ba39-f6583e1909ad.jpg
Medium,Loligo,12.0,56.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/f8aa000d-71be-4895-b442-331bec9fe33f.jpg
Medium,Loligo,10.0,40.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/bd60182f-7ef6-43a9-a1ee-2b8c2bafdbcf.jpg
Medium,Loligo,11.0,54.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/996adc21-b0d3-49bf-a126-f3ea5965c2fd.jpg
Medium,Loligo,13.0,64.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/522bcda5-bea5-4c04-b55b-7257549e0b62.jpg
Medium,Loligo,9.0,32.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/c05c1369-d308-4d06-b5f5-5fb72834108b.jpg
Medium,Loligo,14.0,86.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/0d1bf475-beba-494b-84f9-b8178984364d.jpg
Medium,Loligo,12.0,64.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/e79ec3d0-d70c-43dc-aabb-5f5ec6ac9259.jpg
Medium,Loligo,10.0,36.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/98bd17f3-8ccf-48ce-8e1c-ee7c56c7a205.jpg
Medium,Loligo,12.0,58.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/c49394a7-8f20-462e-84db-ba989edf3353.jpg
Medium,Loligo,8.0,24.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/0cfc6ec2-a82b-47a4-939a-8f78f980f61a.jpg
Medium,Loligo,10.0,40.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/d3224562-9bbf-42dc-b996-29b4ebfe080c.jpg
Medium,Loligo,11.0,54.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/7fd31521-0c14-437d-8d6a-ec17e3d23b1d.jpg
Medium,Loligo,11.0,50.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/c6afaec1-001f-41c3-9304-fea0aedba671.jpg
Medium,Loligo,10.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/36d3c2c4-882e-49ef-8feb-28fff54a996d.jpg
Medium,Loligo,7.0,18.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/e4ad11a5-6716-45c2-a4cf-ca9af9a1fa54.jpg
Medium,Loligo,16.0,74.0,"[""Whole"",""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/ac0bc4eb-ea98-4de2-a39a-6f4d1b164cbd.jpg
Medium,Loligo,12.0,58.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/06335fae-5148-4538-af83-655f1433cc37.jpg
Medium,Loligo,12.0,56.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/5c90d55a-b0bd-4f3f-9a33-7574b99aa6f2.jpg
Medium,Loligo,12.0,38.0,"[""Whole"",""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/01bdb446-67b0-443f-8595-3fb48636cdf2.jpg
Medium,Loligo,10.0,38.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/1164e659-521f-4ea2-8761-b420e02af442.jpg
Medium,Loligo,10.0,32.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/54726697-e6c9-48b8-b5bd-b505f5b9b66b.jpg
Medium,Loligo,10.0,40.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/f777a3f3-6f9a-46d8-9dbc-565a6975dd75.jpg
Medium,Loligo,15.0,78.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/e1724288-e21b-45cb-bb75-3893f4a68a50.jpg
Medium,Loligo,11.0,52.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/510fd120-367b-4c49-a85a-7b760f519ce7.jpg
Medium,Loligo,14.0,72.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/83143377-92b0-4b8c-98ce-0223044477a2.jpg
Medium,Loligo,11.0,50.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/857a8e33-f936-42e5-8ea9-463e98ce7e2e.jpg
Medium,Loligo,10.0,38.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/209659c1-a62d-4d6b-af96-1bc9e4f9da8e.jpg
Medium,Loligo,10.0,36.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/ed674f76-0ba1-48bd-93e5-38b6c6dca24a.jpg
Medium,Loligo,10.0,46.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/116f2906-5e35-4952-847d-4c32e9ca2e88.jpg
Medium,Loligo,8.0,26.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/ea2f72af-2bf7-411d-bdc7-3e0aebbccc95.jpg
Medium,Loligo,11.0,48.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/8685d218-a126-4fa6-9100-912d64fc21f9.jpg
Medium,Loligo,8.0,26.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/a98c3396-ae91-4454-a137-82826b35e9fe.jpg
Medium,Loligo,11.0,50.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/33bd0124-6438-439a-a4f1-85cdf2cd1e9d.jpg
Medium,Loligo,11.0,50.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/95e3fddf-b2c5-4343-a366-4547ffdfc946.jpg
Medium,Loligo,8.0,24.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/ca0ed9c9-509d-4c91-8742-8e95883c4bc7.jpg
Medium,Loligo,11.0,52.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/26015424-90a1-4754-b3ed-e6299297792e.jpg
Medium,Loligo,10.0,40.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/7bb810c5-2211-45ce-bebf-bd71592365b4.jpg
Medium,Loligo,10.0,36.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/0b51309e-4aed-4a05-a5fb-ae953540460b.jpg
Medium,Loligo,11.0,50.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/261b3861-16d2-4a7e-bd8b-eaffc723fd08.jpg
Medium,Loligo,13.0,74.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/f65a354e-01f1-4973-bf5e-542a3870ee8a.jpg
Medium,Loligo,8.0,26.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/d4a26283-f956-41bd-abed-99ddbe05ff51.jpg
Medium,Loligo,8.0,16.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/67f744c2-c770-415f-8643-4a22bb70e973.jpg
Medium,Loligo,12.0,52.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/ce9d1b57-c6f3-4776-8882-69adda6dbf11.jpg
Medium,Loligo,13.0,74.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/5962431e-ffb3-4abc-b747-db42f82530f9.jpg
Medium,Loligo,7.0,18.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/bd0fa532-6d49-4303-b04c-ae3eb2ce9c0d.jpg
Medium,Loligo,8.0,26.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/a6bda0e9-8c91-4a28-bcca-98fc9e2b444b.jpg
Medium,Loligo,12.0,58.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/b02b04a9-9cbb-498c-aecb-dadb0532c22f.jpg
Medium,Loligo,8.0,28.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/69d754cc-0644-4bd3-a95c-055316fb80a4.jpg
Medium,Loligo,10.0,34.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/57e8f326-96e5-4316-9eaf-6380c2621753.jpg
Medium,Loligo,10.0,36.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/f14590f9-32fa-4fff-8908-a7c966736320.jpg
Medium,Loligo,8.0,24.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/102a65e8-5cae-4a4b-a3f8-1d21687131e5.jpg
Medium,Loligo,7.0,18.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/0b6df3f1-2610-4252-b391-d26e9a42b84c.jpg
Medium,Loligo,8.0,30.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/2c0fefa6-9132-4ac0-bfa2-72a39c7a8586.jpg
Medium,Loligo,8.0,26.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/4383a05c-b400-4cf4-9640-e2d2d9d10fbe.jpg
Medium,Loligo,10.0,40.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/73aedb5f-9866-42d7-a764-6bd0312dfc08.jpg
Medium,Loligo,7.0,24.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/a3901e55-7a6f-44b0-81b3-4d17b0d07fe3.jpg
Medium,Loligo,10.0,44.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/9ea06cf4-3822-453d-9e74-1a7126fde1f3.jpg
Medium,Loligo,8.0,22.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/07125b27-eb0d-4d93-aa4a-1c5e6b653c70.jpg
Medium,Loligo,11.0,56.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/039d0693-cad3-4448-b520-54f9c8d7d7f2.jpg
Medium,Loligo,13.0,72.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/a079115a-01b9-4e67-afe0-24aa2f1d7c47.jpg
Medium,Loligo,12.0,66.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/62de1f5a-65bc-470d-ba6b-f8418f461cc8.jpg
Medium,Loligo,11.0,52.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/af861902-a2a1-455f-8480-c9455580c4d3.jpg
Medium,Loligo,13.0,64.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/aeaea7b4-18a4-49d5-bdd6-fc9b2e646f6f.jpg
Medium,Loligo,12.0,54.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/7a3560f8-613e-4d55-950c-dd3e436db87f.jpg
